,cam,frame,id,x,y
1045,1,310,1,1101,857
1046,2,310,0,1375,1023
1047,2,310,1,1545,1009
1048,1,311,0,1253,853
1049,1,311,1,1103,861
1050,2,311,0,1371,1021
1051,2,311,1,1543,1007
1052,1,312,0,1255,859
1053,1,312,1,1105,865
1054,2,312,0,1367,1019
1055,2,312,1,1541,1007
1056,1,313,0,1255,863
1057,1,313,1,1107,869
1058,2,313,0,1367,1021
1059,2,313,1,1539,1009
1060,1,314,0,1259,865
1061,1,314,1,1109,871
1062,2,314,0,1363,1021
1063,2,314,1,1537,1007
1064,1,315,0,1259,869
1065,1,315,1,1111,875
1066,2,315,0,1361,1015
1067,2,315,1,1533,1007
1068,1,316,0,1263,873
1069,1,316,1,1113,879
1070,2,316,0,1359,1017
1071,2,316,1,1527,1005
1072,1,317,0,1267,875
1073,1,317,1,1117,881
1074,2,317,0,1357,1015
1075,2,317,1,1525,1005
1076,1,318,0,1269,879
1077,1,318,1,1119,885
1078,2,318,0,1351,1019
1079,2,318,1,1523,1003
1080,1,319,0,1271,881
1081,1,319,1,1123,887
1082,2,319,0,1351,1015
1083,2,319,1,1519,1003
1084,1,320,0,1275,883
1085,1,320,1,1125,891
1086,2,320,0,1345,1011
1087,2,320,1,1517,1003
1088,1,321,0,1277,885
1089,1,321,1,1127,893
1090,2,321,0,1345,1015
1091,2,321,1,1515,1005
1092,1,322,0,1279,889
1093,1,322,1,1129,897
1094,2,322,0,1343,1011
1095,2,322,1,1513,1003
1096,1,323,0,1283,891
1097,1,323,1,1131,899
1098,2,323,0,1343,1011
1099,2,323,1,1513,1007
1100,1,324,0,1283,895
1101,1,324,1,1133,903
1102,2,324,0,1343,1013
1103,2,324,1,1509,1003
1104,1,326,0,1285,903
1105,1,326,1,1135,909
1106,2,326,0,1343,1015
1107,2,326,1,1509,1005
1108,1,327,0,1285,905
1109,1,327,1,1135,913
1110,2,327,0,1343,1015
1111,2,327,1,1511,1007
1112,1,328,0,1283,911
1113,1,328,1,1135,915
1114,2,328,0,1343,1015
1115,2,328,1,1513,1005
1116,1,329,0,1285,913
1117,1,329,1,1133,917
1118,2,329,0,1347,1015
1119,2,329,1,1513,1007
1120,1,330,0,1283,915
1121,1,330,1,1133,921
1122,2,330,0,1345,1017
1123,2,330,1,1513,1007
1124,1,331,0,1281,919
1125,1,331,1,1131,923
1126,2,331,0,1349,1017
1127,2,331,1,1517,1011
1128,1,332,0,1279,923
1129,1,332,1,1129,925
1130,2,332,0,1353,1023
1131,2,332,1,1519,1009
1132,1,333,0,1277,925
1133,1,333,1,1127,929
1134,2,333,0,1353,1019
1135,2,333,1,1523,1011
1136,1,334,0,1273,927
1137,1,334,1,1125,931
1138,2,334,0,1359,1021
1139,2,334,1,1523,1009
1140,1,335,0,1271,929
1141,1,335,1,1123,933
1142,2,335,0,1363,1021
1143,2,335,1,1525,1009
1144,1,336,0,1269,931
1145,1,336,1,1121,935
1146,2,336,0,1361,1021
1147,2,336,1,1527,1009
1148,1,337,0,1269,935
1149,1,337,1,1121,937
1150,2,337,0,1365,1021
1151,2,337,1,1525,1009
1152,1,338,0,1265,935
1153,1,338,1,1117,939
1154,2,338,0,1361,1023
1155,2,338,1,1527,1011
1156,1,340,0,1265,939
1157,1,340,1,1119,943
1158,2,340,0,1363,1023
1159,2,340,1,1529,1009
1160,1,341,0,1267,943
1161,1,341,1,1117,945
1162,2,341,0,1361,1019
1163,2,341,1,1529,1009
1164,1,342,0,1265,945
1165,1,342,1,1117,949
1166,2,342,0,1365,1019
1167,2,342,1,1527,1007
1168,1,343,0,1265,947
1169,1,343,1,1119,951
1170,2,343,0,1365,1017
1171,2,343,1,1527,1005
1172,1,344,0,1267,949
1173,1,344,1,1119,953
1174,2,344,0,1361,1021
1175,2,344,1,1523,1003
1176,1,345,0,1267,953
1177,1,345,1,1119,957
1178,2,345,0,1363,1015
1179,2,345,1,1523,1003
1180,1,346,0,1267,955
1181,1,346,1,1121,961
1182,2,346,0,1361,1013
1183,2,346,1,1523,1001
1184,1,347,0,1269,959
1185,1,347,1,1121,963
1186,2,347,0,1359,1011
1187,2,347,1,1519,999
1188,1,348,0,1271,963
1189,1,348,1,1121,967
1190,2,348,0,1357,1009
1191,2,348,1,1521,999
1192,1,349,0,1271,967
1193,1,349,1,1123,969
1194,2,349,0,1357,1003
1195,2,349,1,1519,997
1196,1,350,0,1271,971
1197,1,350,1,1123,973
1198,2,350,0,1359,1003
1199,2,350,1,1517,991
1200,1,351,0,1273,973
1201,1,351,1,1125,977
1202,2,351,0,1355,1001
1203,2,351,1,1517,989
1204,1,352,0,1273,979
1205,1,352,1,1125,981
1206,2,352,0,1357,999
1207,2,352,1,1517,989
1208,1,353,0,1273,981
1209,1,353,1,1125,985
1210,2,353,0,1355,999
1211,2,353,1,1515,989
1212,1,354,0,1277,983
1213,1,354,1,1125,987
1214,2,354,0,1357,993
1215,2,354,1,1513,983
1216,1,355,0,1275,989
1217,1,355,1,1127,993
1218,2,355,0,1357,989
1219,2,355,1,1511,981
1220,1,356,0,1275,993
1221,1,356,1,1127,995
1222,2,356,0,1355,989
1223,2,356,1,1513,979
1224,1,357,0,1277,995
1225,1,357,1,1127,999
1226,2,357,0,1355,983
1227,2,357,1,1511,977
1228,1,358,0,1279,999
1229,1,358,1,1127,1001
1230,2,358,0,1353,981
1231,2,358,1,1513,975
1232,1,359,0,1277,1003
1233,1,359,1,1127,1005
1234,2,359,0,1353,981
1235,2,359,1,1513,973
1236,1,362,0,1281,1011
1237,1,362,1,1129,1013
1238,2,362,0,1351,971
1239,2,362,1,1509,963
1240,1,363,0,1283,1011
1241,1,363,1,1129,1015
1242,2,363,0,1351,971
1243,2,363,1,1509,959
1244,1,364,0,1281,1013
1245,1,364,1,1131,1017
1246,2,364,0,1351,965
1247,2,364,1,1509,957
1248,1,365,0,1283,1015
1249,1,365,1,1131,1019
1250,2,365,0,1347,963
1251,2,365,1,1505,955
1252,1,368,0,1285,1019
1253,1,368,1,1133,1023
1254,2,368,0,1347,955
1255,2,368,1,1503,947
1256,1,369,0,1287,1019
1257,1,369,1,1135,1025
1258,2,369,0,1345,951
1259,2,369,1,1503,943
1260,1,370,0,1287,1021
1261,1,370,1,1135,1025
1262,2,370,0,1347,949
1263,2,370,1,1503,941
1264,1,371,0,1289,1021
1265,1,371,1,1133,1027
1266,2,371,0,1347,947
1267,2,371,1,1503,937
1268,1,372,0,1287,1023
1269,1,372,1,1133,1027
1270,2,372,0,1345,943
1271,2,372,1,1505,935
1272,1,373,0,1287,1023
1273,1,373,1,1133,1031
1274,2,373,0,1347,937
1275,2,373,1,1503,931
1276,1,374,0,1287,1025
1277,1,374,1,1133,1031
1278,2,374,0,1349,937
1279,2,374,1,1503,929
1280,1,375,0,1285,1027
1281,1,375,1,1133,1033
1282,2,375,0,1347,933
1283,2,375,1,1505,923
1284,1,376,0,1287,1029
1285,1,376,1,1131,1035
1286,2,376,0,1349,927
1287,2,376,1,1505,919
1288,1,377,0,1285,1031
1289,1,377,1,1131,1039
1290,2,377,0,1347,925
1291,2,377,1,1505,917
1292,1,378,0,1285,1033
1293,1,378,1,1131,1039
1294,2,378,0,1351,921
1295,2,378,1,1505,913
1296,1,379,0,1285,1035
1297,1,379,1,1131,1043
1298,2,379,0,1349,921
1299,2,379,1,1505,911
1300,1,381,0,1287,1041
1301,1,381,1,1131,1047
1302,2,381,0,1349,907
1303,2,381,1,1505,903
1304,1,383,0,1287,1047
1305,1,383,1,1131,1053
1306,2,383,0,1345,905
1307,2,383,1,1503,897
1308,1,384,0,1291,1049
1309,1,384,1,1133,1055
1310,2,384,0,1347,901
1311,2,384,1,1501,895
1312,1,385,0,1289,1049
1313,1,385,1,1133,1057
1314,2,385,0,1341,899
1315,2,385,1,1501,895
1316,1,387,0,1293,1053
1317,1,387,1,1135,1057
1318,2,387,0,1341,899
1319,2,387,1,1499,889
1320,1,388,0,1295,1051
1321,1,388,1,1137,1059
1322,2,388,0,1341,893
1323,2,388,1,1495,887
1324,1,389,0,1295,1053
1325,1,389,1,1137,1059
1326,2,389,0,1339,889
1327,2,389,1,1495,885
1328,1,390,0,1299,1051
1329,1,390,1,1139,1057
1330,2,390,0,1337,887
1331,2,390,1,1495,883
1332,1,391,0,1297,1053
1333,1,391,1,1141,1059
1334,2,391,0,1339,885
1335,2,391,1,1495,881
1336,1,393,0,1297,1053
1337,1,393,1,1139,1061
1338,2,393,0,1339,889
1339,2,393,1,1495,879
1340,1,394,0,1295,1051
1341,1,394,1,1139,1059
1342,2,394,0,1341,883
1343,2,394,1,1495,877
1344,1,395,0,1297,1051
1345,1,395,1,1139,1061
1346,2,395,0,1341,879
1347,2,395,1,1497,877
1348,1,396,0,1297,1053
1349,1,396,1,1137,1059
1350,2,396,0,1341,879
1351,2,396,1,1499,873
1352,1,397,0,1295,1051
1353,1,397,1,1137,1061
1354,2,397,0,1341,877
1355,2,397,1,1499,871
1356,1,398,0,1295,1053
1357,1,398,1,1137,1061
1358,2,398,0,1341,877
1359,2,398,1,1501,871
1360,1,399,0,1295,1053
1361,1,399,1,1135,1061
1362,2,399,0,1341,871
1363,2,399,1,1501,865
1364,1,400,0,1293,1053
1365,1,400,1,1135,1061
1366,2,400,0,1345,871
1367,2,400,1,1499,863
1368,1,402,0,1291,1055
1369,1,402,1,1133,1063
1370,2,402,0,1345,859
1371,2,402,1,1501,855
1372,1,403,0,1293,1055
1373,1,403,1,1133,1063
1374,2,403,0,1345,859
1375,2,403,1,1501,853
1376,1,404,0,1293,1055
1377,1,404,1,1133,1063
1378,2,404,0,1345,855
1379,2,404,1,1501,849
1380,1,405,0,1291,1055
1381,1,405,1,1131,1063
1382,2,405,0,1343,849
1383,2,405,1,1501,845
1384,1,406,0,1291,1055
1385,1,406,1,1131,1061
1386,2,406,0,1345,845
1387,2,406,1,1503,839
1388,1,408,0,1293,1053
1389,1,408,1,1131,1063
1390,2,408,0,1345,835
1391,2,408,1,1501,831
1392,1,409,0,1293,1053
1393,1,409,1,1131,1061
1394,2,409,0,1343,833
1395,2,409,1,1501,825
1396,1,410,0,1293,1049
1397,1,410,1,1129,1063
1398,2,410,0,1343,823
1399,2,410,1,1503,823
1400,1,411,0,1293,1051
1401,1,411,1,1131,1061
1402,2,411,0,1343,821
1403,2,411,1,1501,815
1404,1,412,0,1293,1049
1405,1,412,1,1129,1059
1406,2,412,0,1345,813
1407,2,412,1,1503,811
1408,1,413,0,1293,1049
1409,1,413,1,1129,1057
1410,2,413,0,1345,807
1411,2,413,1,1503,805
1412,1,414,0,1295,1045
1413,1,414,1,1129,1055
1414,2,414,0,1343,799
1415,2,414,1,1501,797
1416,1,415,0,1293,1045
1417,1,415,1,1127,1055
1418,2,415,0,1341,793
1419,2,415,1,1503,791
1420,1,416,0,1293,1041
1421,1,416,1,1127,1055
1422,2,416,0,1343,789
1423,2,416,1,1503,783
1424,1,417,0,1295,1043
1425,1,417,1,1127,1051
1426,2,417,0,1345,781
1427,2,417,1,1505,777
1428,1,418,0,1295,1041
1429,1,418,1,1125,1049
1430,2,418,0,1345,771
1431,2,418,1,1503,771
1432,1,419,0,1295,1039
1433,1,419,1,1125,1047
1434,2,419,0,1343,767
1435,2,419,1,1505,763
1436,1,420,0,1293,1033
1437,1,420,1,1125,1045
1438,2,420,0,1341,757
1439,2,420,1,1505,757
1440,1,421,0,1297,1029
1441,1,421,1,1125,1043
1442,2,421,0,1341,753
1443,2,421,1,1503,749
1444,1,422,0,1293,1027
1445,1,422,1,1123,1041
1446,2,422,0,1341,743
1447,2,422,1,1503,743
1448,1,423,0,1297,1027
1449,1,423,1,1123,1037
1450,2,423,0,1339,739
1451,2,423,1,1505,739
1452,1,424,0,1297,1023
1453,1,424,1,1123,1037
1454,2,424,0,1343,735
1455,2,424,1,1505,731
1456,1,426,0,1297,1015
1457,1,426,1,1123,1031
1458,2,426,0,1341,721
1459,2,426,1,1503,723
1460,1,427,0,1299,1015
1461,1,427,1,1123,1029
1462,2,427,0,1339,717
1463,2,427,1,1503,721
1464,1,428,0,1299,1015
1465,1,428,1,1123,1029
1466,2,428,0,1337,715
1467,2,428,1,1503,715
1468,1,429,0,1297,1011
1469,1,429,1,1123,1029
1470,2,429,0,1341,709
1471,2,429,1,1503,711
1472,1,431,0,1299,1013
1473,1,431,1,1121,1027
1474,2,431,0,1343,707
1475,2,431,1,1505,705
1476,1,433,0,1297,1011
1477,1,433,1,1119,1027
1478,2,433,0,1341,699
1479,2,433,1,1505,701
1480,1,434,0,1295,1011
1481,1,434,1,1119,1027
1482,2,434,0,1345,697
1483,2,434,1,1507,699
1484,1,435,0,1295,1013
1485,1,435,1,1119,1027
1486,2,435,0,1343,697
1487,2,435,1,1507,697
1488,1,436,0,1295,1013
1489,1,436,1,1119,1027
1490,2,436,0,1341,695
1491,2,436,1,1507,697
1492,1,437,0,1295,1013
1493,1,437,1,1117,1027
1494,2,437,0,1345,691
1495,2,437,1,1507,693
1496,1,438,0,1293,1013
1497,1,438,1,1115,1027
1498,2,438,0,1347,693
1499,2,438,1,1509,693
1500,1,439,0,1295,1013
1501,1,439,1,1115,1027
1502,2,439,0,1345,691
1503,2,439,1,1511,691
1504,1,440,0,1293,1013
1505,1,440,1,1113,1027
1506,2,440,0,1347,685
1507,2,440,1,1511,689
1508,1,441,0,1293,1011
1509,1,441,1,1113,1025
1510,2,441,0,1345,685
1511,2,441,1,1511,687
1512,1,442,0,1293,1013
1513,1,442,1,1113,1027
1514,2,442,0,1345,683
1515,2,442,1,1513,683
1516,1,444,0,1293,1015
1517,1,444,1,1111,1025
1518,2,444,0,1347,675
1519,2,444,1,1511,681
1520,1,445,0,1291,1011
1521,1,445,1,1111,1027
1522,2,445,0,1347,677
1523,2,445,1,1513,677
1524,1,446,0,1293,1011
1525,1,446,1,1111,1027
1526,2,446,0,1349,671
1527,2,446,1,1511,675
1528,1,447,0,1293,1011
1529,1,447,1,1111,1027
1530,2,447,0,1349,671
1531,2,447,1,1513,673
1532,1,448,0,1291,1011
1533,1,448,1,1111,1027
1534,2,448,0,1349,665
1535,2,448,1,1513,671
1536,1,449,0,1291,1011
1537,1,449,1,1109,1029
1538,2,449,0,1351,663
1539,2,449,1,1513,667
1540,1,450,0,1291,1013
1541,1,450,1,1109,1029
1542,2,450,0,1349,661
1543,2,450,1,1515,663
1544,1,451,0,1289,1015
1545,1,451,1,1107,1027
1546,2,451,0,1349,657
1547,2,451,1,1515,659
1548,1,452,0,1291,1017
1549,1,452,1,1107,1029
1550,2,452,0,1349,651
1551,2,452,1,1515,657
1552,1,454,0,1289,1017
1553,1,454,1,1105,1033
1554,2,454,0,1353,649
1555,2,454,1,1515,651
1556,1,455,0,1289,1019
1557,1,455,1,1105,1033
1558,2,455,0,1351,645
1559,2,455,1,1517,645
1560,1,456,0,1291,1017
1561,1,456,1,1105,1035
1562,2,456,0,1347,639
1563,2,456,1,1513,643
1564,1,457,0,1289,1023
1565,1,457,1,1105,1033
1566,2,457,0,1351,637
1567,2,457,1,1513,639
1568,1,458,0,1291,1019
1569,1,458,1,1103,1033
1570,2,458,0,1349,633
1571,2,458,1,1515,637
1572,1,459,0,1289,1023
1573,1,459,1,1103,1035
1574,2,459,0,1349,631
1575,2,459,1,1515,633
1576,1,460,0,1291,1023
1577,1,460,1,1103,1037
1578,2,460,0,1349,625
1579,2,460,1,1513,629
1580,1,461,0,1293,1023
1581,1,461,1,1105,1035
1582,2,461,0,1351,625
1583,2,461,1,1513,627
1584,1,462,0,1291,1025
1585,1,462,1,1105,1037
1586,2,462,0,1347,621
1587,2,462,1,1513,625
1588,1,463,0,1291,1023
1589,1,463,1,1105,1037
1590,2,463,0,1347,617
1591,2,463,1,1511,623
1592,1,464,0,1293,1025
1593,1,464,1,1105,1039
1594,2,464,0,1347,615
1595,2,464,1,1513,619
1596,1,465,0,1295,1029
1597,1,465,1,1105,1039
1598,2,465,0,1347,611
1599,2,465,1,1511,615
1600,1,466,0,1295,1027
1601,1,466,1,1107,1039
1602,2,466,0,1347,609
1603,2,466,1,1511,613
1604,1,467,0,1295,1027
1605,1,467,1,1107,1039
1606,2,467,0,1347,603
1607,2,467,1,1511,609
1608,1,468,0,1293,1025
1609,1,468,1,1107,1041
1610,2,468,0,1343,603
1611,2,468,1,1511,607
1612,1,469,0,1297,1029
1613,1,469,1,1107,1041
1614,2,469,0,1345,601
1615,2,469,1,1511,607
1616,1,470,0,1299,1029
1617,1,470,1,1107,1041
1618,2,470,0,1345,597
1619,2,470,1,1511,605
1620,1,471,0,1297,1027
1621,1,471,1,1107,1041
1622,2,471,0,1345,597
1623,2,471,1,1511,603
1624,1,472,0,1297,1029
1625,1,472,1,1105,1041
1626,2,472,0,1345,595
1627,2,472,1,1511,601
1628,1,473,0,1299,1031
1629,1,473,1,1107,1041
1630,2,473,0,1345,593
1631,2,473,1,1511,599
1632,1,474,0,1297,1031
1633,1,474,1,1107,1041
1634,2,474,0,1347,593
1635,2,474,1,1509,597
1636,1,475,0,1297,1031
1637,1,475,1,1107,1041
1638,2,475,0,1345,591
1639,2,475,1,1509,595
1640,1,476,0,1297,1029
1641,1,476,1,1107,1043
1642,2,476,0,1343,587
1643,2,476,1,1509,595
1644,1,477,0,1299,1033
1645,1,477,1,1109,1043
1646,2,477,0,1345,585
1647,2,477,1,1509,591
1648,1,478,0,1297,1029
1649,1,478,1,1107,1041
1650,2,478,0,1341,585
1651,2,478,1,1507,591
1652,1,479,0,1301,1031
1653,1,479,1,1109,1043
1654,2,479,0,1343,583
1655,2,479,1,1509,591
1656,1,480,0,1301,1027
1657,1,480,1,1109,1041
1658,2,480,0,1345,583
1659,2,480,1,1507,589
1660,1,481,0,1303,1031
1661,1,481,1,1107,1043
1662,2,481,0,1345,581
1663,2,481,1,1505,585
1664,1,482,0,1301,1033
1665,1,482,1,1109,1047
1666,2,482,0,1345,579
1667,2,482,1,1509,587
1668,1,484,0,1299,1037
1669,1,484,1,1107,1045
1670,2,484,0,1347,575
1671,2,484,1,1509,585
1672,1,485,0,1297,1035
1673,1,485,1,1105,1047
1674,2,485,0,1347,573
1675,2,485,1,1509,581
1676,1,486,0,1299,1039
1677,1,486,1,1105,1049
1678,2,486,0,1345,573
1679,2,486,1,1511,581
1680,1,487,0,1299,1039
1681,1,487,1,1103,1049
1682,2,487,0,1345,573
1683,2,487,1,1511,579
1684,1,488,0,1299,1041
1685,1,488,1,1103,1051
1686,2,488,0,1347,571
1687,2,488,1,1511,577
1688,1,489,0,1297,1041
1689,1,489,1,1105,1051
1690,2,489,0,1347,569
1691,2,489,1,1511,575
1692,1,490,0,1299,1043
1693,1,490,1,1103,1051
1694,2,490,0,1345,567
1695,2,490,1,1511,571
1696,1,491,0,1299,1043
1697,1,491,1,1103,1053
1698,2,491,0,1347,565
1699,2,491,1,1511,571
1700,1,492,0,1299,1045
1701,1,492,1,1103,1053
1702,2,492,0,1345,561
1703,2,492,1,1509,569
1704,1,493,0,1301,1045
1705,1,493,1,1103,1055
1706,2,493,0,1343,559
1707,2,493,1,1509,565
1708,1,494,0,1299,1039
1709,1,494,1,1105,1053
1710,2,494,0,1345,555
1711,2,494,1,1507,563
1712,1,495,0,1299,1043
1713,1,495,1,1105,1053
1714,2,495,0,1343,557
1715,2,495,1,1507,561
1716,1,496,0,1301,1043
1717,1,496,1,1107,1053
1718,2,496,0,1343,553
1719,2,496,1,1507,559
1720,1,497,0,1301,1043
1721,1,497,1,1107,1053
1722,2,497,0,1343,547
1723,2,497,1,1507,557
1724,1,498,0,1303,1043
1725,1,498,1,1105,1053
1726,2,498,0,1341,547
1727,2,498,1,1507,555
1728,1,499,0,1307,1041
1729,1,499,1,1107,1055
1730,2,499,0,1339,545
1731,2,499,1,1505,553
1732,1,500,0,1303,1041
1733,1,500,1,1107,1053
1734,2,500,0,1341,541
1735,2,500,1,1505,551
1736,1,501,0,1307,1039
1737,1,501,1,1109,1051
1738,2,501,0,1339,537
1739,2,501,1,1503,549
1740,1,502,0,1307,1039
1741,1,502,1,1109,1051
1742,2,502,0,1339,537
1743,2,502,1,1505,547
1744,1,503,0,1307,1039
1745,1,503,1,1109,1053
1746,2,503,0,1341,537
1747,2,503,1,1505,545
1748,1,504,0,1309,1037
1749,1,504,1,1109,1053
1750,2,504,0,1337,535
1751,2,504,1,1503,543
1752,1,505,0,1307,1041
1753,1,505,1,1107,1051
1754,2,505,0,1341,533
1755,2,505,1,1505,541
1756,1,506,0,1307,1045
1757,1,506,1,1109,1051
1758,2,506,0,1339,531
1759,2,506,1,1503,539
1760,1,507,0,1307,1037
1761,1,507,1,1107,1053
1762,2,507,0,1339,527
1763,2,507,1,1505,537
1764,1,508,0,1309,1039
1765,1,508,1,1107,1053
1766,2,508,0,1337,527
1767,2,508,1,1505,537
1768,1,510,0,1309,1041
1769,1,510,1,1107,1055
1770,2,510,0,1341,525
1771,2,510,1,1507,533
1772,1,511,0,1305,1045
1773,1,511,1,1105,1057
1774,2,511,0,1343,521
1775,2,511,1,1507,529
1776,1,512,0,1305,1045
1777,1,512,1,1105,1059
1778,2,512,0,1343,521
1779,2,512,1,1507,527
1780,1,513,0,1305,1049
1781,1,513,1,1105,1059
1782,2,513,0,1341,517
1783,2,513,1,1507,525
1784,1,514,0,1305,1049
1785,1,514,1,1103,1061
1786,2,514,0,1343,513
1787,2,514,1,1507,523
1788,1,515,0,1305,1051
1789,1,515,1,1103,1061
1790,2,515,0,1343,513
1791,2,515,1,1507,523
1792,1,516,0,1307,1049
1793,1,516,1,1103,1063
1794,2,516,0,1343,509
1795,2,516,1,1507,519
1796,1,517,0,1303,1051
1797,1,517,1,1103,1063
1798,2,517,0,1339,509
1799,2,517,1,1507,517
1800,1,518,0,1307,1053
1801,1,518,1,1103,1065
1802,2,518,0,1339,505
1803,2,518,1,1505,513
1804,1,519,0,1307,1051
1805,1,519,1,1105,1065
1806,2,519,0,1337,503
1807,2,519,1,1505,513
1808,1,520,0,1309,1053
1809,1,520,1,1105,1065
1810,2,520,0,1337,501
1811,2,520,1,1503,511
1812,1,521,0,1311,1053
1813,1,521,1,1107,1067
1814,2,521,0,1337,501
1815,2,521,1,1501,507
1816,1,522,0,1309,1059
1817,1,522,1,1109,1067
1818,2,522,0,1333,497
1819,2,522,1,1501,507
1820,1,523,0,1315,1055
1821,1,523,1,1111,1067
1822,2,523,0,1335,493
1823,2,523,1,1501,503
1824,1,524,0,1317,1053
1825,1,524,1,1111,1067
1826,2,524,0,1333,493
1827,2,524,1,1497,501
1828,1,525,0,1317,1053
1829,1,525,1,1113,1069
1830,2,525,0,1331,491
1831,2,525,1,1495,499
1832,1,526,0,1319,1055
1833,1,526,1,1117,1069
1834,2,526,0,1331,487
1835,2,526,1,1495,495
1836,1,527,0,1321,1053
1837,1,527,1,1113,1067
1838,2,527,0,1327,485
1839,2,527,1,1493,493
1840,1,528,0,1325,1057
1841,1,528,1,1117,1069
1842,2,528,0,1327,483
1843,2,528,1,1493,493
1844,1,530,0,1327,1057
1845,1,530,1,1119,1071
1846,2,530,0,1325,481
1847,2,530,1,1489,489
1848,1,531,0,1327,1055
1849,1,531,1,1121,1071
1850,2,531,0,1323,477
1851,2,531,1,1489,487
1852,1,532,0,1331,1059
1853,1,532,1,1121,1071
1854,2,532,0,1325,477
1855,2,532,1,1487,487
1856,1,533,0,1331,1061
1857,1,533,1,1123,1073
1858,2,533,0,1321,477
1859,2,533,1,1487,487
1860,1,534,0,1333,1063
1861,1,534,1,1125,1071
1862,2,534,0,1323,479
1863,2,534,1,1487,487
1864,1,535,0,1335,1061
1865,1,535,1,1127,1071
1866,2,535,0,1319,475
1867,2,535,1,1487,485
1868,1,536,0,1337,1063
1869,1,536,1,1127,1073
1870,2,536,0,1321,477
1871,2,536,1,1485,485
1872,1,537,0,1339,1059
1873,1,537,1,1127,1073
1874,2,537,0,1317,477
1875,2,537,1,1483,487
1876,1,538,0,1339,1061
1877,1,538,1,1131,1073
1878,2,538,0,1319,477
1879,2,538,1,1483,491
1880,1,539,0,1339,1061
1881,1,539,1,1131,1071
1882,2,539,0,1317,479
1883,2,539,1,1483,491
1884,1,540,0,1339,1061
1885,1,540,1,1131,1073
1886,2,540,0,1319,485
1887,2,540,1,1483,491
1888,1,541,0,1339,1061
1889,1,541,1,1127,1067
1890,2,541,0,1319,487
1891,2,541,1,1483,495
1892,1,542,0,1337,1059
1893,1,542,1,1131,1071
1894,2,542,0,1319,485
1895,2,542,1,1483,495
1896,1,543,0,1335,1057
1897,1,543,1,1133,1067
1898,2,543,0,1319,487
1899,2,543,1,1481,497
1900,1,544,0,1337,1051
1901,1,544,1,1131,1065
1902,2,544,0,1317,493
1903,2,544,1,1483,499
1904,1,545,0,1335,1051
1905,1,545,1,1131,1063
1906,2,545,0,1319,487
1907,2,545,1,1483,499
1908,1,546,0,1339,1049
1909,1,546,1,1131,1061
1910,2,546,0,1317,493
1911,2,546,1,1483,499
1912,1,547,0,1337,1041
1913,1,547,1,1131,1057
1914,2,547,0,1317,495
1915,2,547,1,1485,499
1916,1,548,0,1335,1041
1917,1,548,1,1131,1053
1918,2,548,0,1317,493
1919,2,548,1,1487,499
1920,1,549,0,1337,1035
1921,1,549,1,1129,1049
1922,2,549,0,1317,493
1923,2,549,1,1487,499
1924,1,550,0,1337,1031
1925,1,550,1,1131,1045
1926,2,550,0,1319,489
1927,2,550,1,1483,497
1928,1,551,0,1335,1025
1929,1,551,1,1129,1039
1930,2,551,0,1317,493
1931,2,551,1,1487,499
1932,1,552,0,1333,1023
1933,1,552,1,1129,1035
1934,2,552,0,1317,493
1935,2,552,1,1485,499
1936,1,553,0,1333,1015
1937,1,553,1,1129,1029
1938,2,553,0,1317,493
1939,2,553,1,1485,497
1940,1,554,0,1335,1011
1941,1,554,1,1129,1023
1942,2,554,0,1317,489
1943,2,554,1,1485,497
1944,1,555,0,1331,1005
1945,1,555,1,1129,1019
1946,2,555,0,1317,489
1947,2,555,1,1485,495
1948,1,556,0,1333,1001
1949,1,556,1,1129,1013
1950,2,556,0,1317,489
1951,2,556,1,1487,497
1952,1,557,0,1333,993
1953,1,557,1,1127,1007
1954,2,557,0,1317,489
1955,2,557,1,1487,497
1956,1,558,0,1333,985
1957,1,558,1,1127,1001
1958,2,558,0,1317,487
1959,2,558,1,1489,499
1960,1,559,0,1329,983
1961,1,559,1,1127,997
1962,2,559,0,1319,491
1963,2,559,1,1491,499
1964,1,560,0,1329,977
1965,1,560,1,1125,991
1966,2,560,0,1323,493
1967,2,560,1,1493,501
1968,1,561,0,1327,975
1969,1,561,1,1123,989
1970,2,561,0,1321,495
1971,2,561,1,1493,501
1972,1,562,0,1327,971
1973,1,562,1,1121,985
1974,2,562,0,1323,493
1975,2,562,1,1495,501
1976,1,563,0,1323,967
1977,1,563,1,1119,979
1978,2,563,0,1323,495
1979,2,563,1,1497,503
1980,1,564,0,1319,963
1981,1,564,1,1119,977
1982,2,564,0,1329,495
1983,2,564,1,1499,503
1984,1,565,0,1319,959
1985,1,565,1,1117,971
1986,2,565,0,1327,499
1987,2,565,1,1501,505
1988,1,566,0,1319,955
1989,1,566,1,1115,969
1990,2,566,0,1331,499
1991,2,566,1,1501,505
1992,1,567,0,1319,951
1993,1,567,1,1113,965
1994,2,567,0,1329,499
1995,2,567,1,1501,505
1996,1,568,0,1313,949
1997,1,568,1,1111,961
1998,2,568,0,1329,499
1999,2,568,1,1503,503
2000,1,569,0,1313,947
2001,1,569,1,1111,957
2002,2,569,0,1329,501
2003,2,569,1,1503,505
2004,1,570,0,1317,943
2005,1,570,1,1111,953
2006,2,570,0,1329,499
2007,2,570,1,1505,505
2008,1,571,0,1313,935
2009,1,571,1,1109,947
2010,2,571,0,1329,499
2011,2,571,1,1503,503
