,3d_x,3d_y,3d_z,cam1_proj_x,cam1_proj_y,cam1_x,cam1_y,cam2_proj_x,cam2_proj_y,cam2_x,cam2_y,err,err1,err2,frame,id
2352,9.255870541874781,1.6426447086614338,3.493334370284597,1765.2376085426054,1112.2734432987504,1757.0,1115.0,1003.5456235454783,468.7248699058866,997.0,467.0,15.446187989957917,8.677113918022156,6.769074071935761,1843.0,1.0
2353,5.348543192100545,1.3481836780022802,3.1865516147460164,1947.5040939181763,1098.2642561409205,1937.0,1103.0,857.7727829060025,460.0456330846838,849.0,457.0,20.80871423260183,11.522293996452177,9.286420236149654,1843.0,0.0
2354,9.16127602005819,1.6321902325098003,3.4945551171506732,1769.7395821552414,1112.080831763103,1761.0,1115.0,999.9533778565755,468.8444994189798,993.0,467.0,16.408080807550835,9.214219415855082,7.193861391695753,1844.0,1.0
2355,5.302670346729725,1.4976318371394433,3.139371945101529,1949.9912246497393,1090.925140821995,1941.0,1095.0,854.5282057690354,457.6443502476827,847.0,455.0,17.850631510593075,9.871504344457856,7.979127166135219,1844.0,0.0
2356,9.16127602005819,1.6321902325098003,3.4945551171506732,1769.7395821552414,1112.080831763103,1761.0,1115.0,999.9533778565755,468.8444994189798,993.0,467.0,16.408080807550835,9.214219415855082,7.193861391695753,1845.0,1.0
2357,5.286606908202078,1.4589742057680344,3.0819772985069394,1951.8164737535444,1092.9965130444612,1943.0,1097.0,854.369381648846,455.5939901908429,847.0,453.0,17.495468072692322,9.682877529438613,7.812590543253708,1845.0,0.0
2358,9.121657800312642,1.6370612701552658,3.4471412091899722,1772.3150572470995,1111.8703971838668,1763.0,1115.0,998.4081687181189,466.97227427905653,991.0,465.0,17.49294772399549,9.826734213536561,7.6662135104589275,1846.0,1.0
2359,5.238777569097982,1.3746690934751455,3.133202830349595,1953.0996420590845,1096.4060337898125,1943.0,1101.0,853.4462414180755,457.96058961149305,845.0,455.0,20.045461239648734,11.09537269594737,8.950088543701364,1846.0,0.0
2360,9.112425871983875,1.60534159428785,3.5310145699095337,1771.5831235828382,1112.8019943821434,1765.0,1115.0,998.2405023878924,470.4018543170306,993.0,469.0,12.365134316540285,6.94037065314594,5.424763663394344,1848.0,1.0
2361,5.169191543374001,1.396245153680887,3.1272322125279466,1956.1200718179682,1094.8349529089128,1947.0,1099.0,850.6371651435284,457.69568888244123,843.0,455.0,18.125084617338665,10.026132217154931,8.098952400183734,1848.0,0.0
2362,9.120190414320026,1.6154425061214692,3.4829694529682658,1771.9072780918143,1112.6907230757758,1765.0,1115.0,998.4927377381229,468.4698082259969,993.0,467.0,12.969071660587847,7.283079743515927,5.685991917071921,1849.0,1.0
